"ID","PO4.conc","PO4.range","PO4.pct","NH4.conc","NH4.range","NH4.pct","NO3.conc","NO3.range","NO3.pct","Ca_ppm","P_ppm","Mg_ppm","K_ppm","Na_ppm","Fe_ppm","Zn_ppm","Cu_ppm","Mn_ppm","Mo_ppm","Collection","Bottle","Coord_x","Coord_y","Date_collected","Extra_volume","Volume_mL","Funnel_area","Water_cm","Collector","Photo_number","Notes","Notes.2","Notes.3","Plot","Treatment","Sample","X1.4m","Palm","Plants_above","Canopy","Date_placed","ID.full","Gap_Fraction.4.5","LAI.4.5","Gap_Fraction.2.25","LAI.2.25","Gap_Fraction.9","LAI.9","K_DL","P.dep","K.dep","Mg.dep","Ca.dep","Na.dep","P.fert","N.fert","K.fert","PO4.dep","NH4.dep","NO3.dep","N.conc","N.dep","DI.control","Treatment.DI","Type","Rain_cm","PO4.rain","NH4.rain","NO3.rain","PO4.dep.pct.of.rain","NH4.dep.pct.of.rain","NO3.dep.pct.of.rain","N.dep.pct.of.rain"
"2-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"12",190,85,"2018-07-03","0",5,81.15,0.0616142945163278,"Omar",1595,"","","","4","N",117,"Y","Y","4","Y","","4N-3",0.076071,5.7246,0.063355,6.1311,0.060542,6.232,NA,NA,NA,NA,NA,NA,"FALSE","TRUE","FALSE",NA,NA,NA,NA,NA,FALSE,"N","Tfall",1.08954099905075,0.235683049148921,0.955357488384735,3.17588704040896,NA,NA,NA,NA
"2-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"18",55,135,"2018-07-03","0",20,81.15,0.246457178065311,"Omar",1661,"","","","6","C",123,"N","Y","5+","Y","","6C-3",0.0018245,14.014,0.0010285,15.288,0.0048483,11.842,NA,NA,NA,NA,NA,NA,"FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,FALSE,"C","Tfall",1.08954099905075,0.235683049148921,0.955357488384735,3.17588704040896,NA,NA,NA,NA
"2-21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"21",120,165,"2018-07-03","0",20,81.15,0.246457178065311,"Omar",1654,"","","","7","PK",126,"Y","Y","5+","Y","","7PK-3",0.017633,8.9733,0.0056,11.522,0.031225,7.7034,NA,NA,NA,NA,NA,NA,"TRUE","FALSE","TRUE",NA,NA,NA,NA,NA,FALSE,"PK","Tfall",1.08954099905075,0.235683049148921,0.955357488384735,3.17588704040896,NA,NA,NA,NA
"2-69",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"69",260,510,"2018-07-02","0",30,81.15,0.369685767097967,"Palani",1696,"Also photo 1697 (moved 2 palm fronds at 3-4m height)","","","23","N",171,"Y","Y","3","Y","","23N-3",0.014368,9.4284,0.0060604,11.347,0.038244,7.2528,NA,NA,NA,NA,NA,NA,"FALSE","TRUE","FALSE",NA,NA,NA,NA,NA,FALSE,"N","Tfall",1.08954099905075,0.235683049148921,0.955357488384735,3.17588704040896,NA,NA,NA,NA
"2-71",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"71",335,485,"2018-07-02","0",15,81.15,0.184842883548983,"Palani",1698,"","","","24","P",173,"Y","Y","3","Y","","24P-2",0.0025391,13.28,0.0015887,14.322,0.0072199,10.958,NA,NA,NA,NA,NA,NA,"TRUE","FALSE","FALSE",NA,NA,NA,NA,NA,FALSE,"P","Tfall",1.08954099905075,0.235683049148921,0.955357488384735,3.17588704040896,NA,NA,NA,NA
"2-78",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"78",155,530,"2018-07-03","0",20,81.15,0.246457178065311,"Palani",1578,"","","","26","C",180,"Y","Y","2","N","","26C-3",0.0022185,13.58,9.21e-05,20.651,0.021439,8.5389,NA,NA,NA,NA,NA,NA,"FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,FALSE,"C","Tfall",1.08954099905075,0.235683049148921,0.955357488384735,3.17588704040896,NA,NA,NA,NA
"2-81",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"81",65,565,"2018-07-02","0",5,81.15,0.0616142945163278,"Palani",1683,"","The same Whatman #1 filter paper was used for all 3 collectors in this plot","","27","NK",183,"Y","N","5+","Y","","27NK-3",0.00048596,16.954,0.00017886,19.175,0.00056283,16.628,NA,NA,NA,NA,NA,NA,"FALSE","TRUE","TRUE",NA,NA,NA,NA,NA,FALSE,"NK","Tfall",1.08954099905075,0.235683049148921,0.955357488384735,3.17588704040896,NA,NA,NA,NA
"3-9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"9",135,65,"2018-07-08","0",8,81.15,0.0985828712261245,"Palani",1761,"","","","3","NP",219,"","","","","","3NP-3",0.094329,5.2466,0.092449,5.2913,0.083132,5.5274,NA,NA,NA,NA,NA,NA,"TRUE","TRUE","FALSE",NA,NA,NA,NA,NA,FALSE,"NP","Tfall",0.738156326894705,0.220263081499984,0.336914199541309,1.44350418552701,NA,NA,NA,NA
"3-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"11",200,100,"2018-07-06","0",10,81.15,0.123228589032656,"Omar",1760,"","","","4","N",221,"","","","","","4N-2",0.052627,6.5434,0.052749,6.5382,0.044974,6.8926,NA,NA,NA,NA,NA,NA,"FALSE","TRUE","FALSE",NA,NA,NA,NA,NA,FALSE,"N","Tfall",0.738156326894705,0.220263081499984,0.336914199541309,1.44350418552701,NA,NA,NA,NA
"3-13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"13",295,100,"2018-07-06","0",20,81.15,0.246457178065311,"Omar",1749,"","","","5","NPK",223,"","","","","","5NPK-1",0.068944,5.9433,0.057921,6.3304,0.055929,6.4081,NA,NA,NA,NA,NA,NA,"TRUE","TRUE","TRUE",NA,NA,NA,NA,NA,FALSE,"NPK","Tfall",0.738156326894705,0.220263081499984,0.336914199541309,1.44350418552701,NA,NA,NA,NA
"3-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"15",280,95,"2018-07-06","0",15,81.15,0.184842883548983,"Omar",1751,"","","","5","NPK",225,"","","","","","5NPK-3",0.017554,8.9833,0.014133,9.465,0.016113,9.1737,NA,NA,NA,NA,NA,NA,"TRUE","TRUE","TRUE",NA,NA,NA,NA,NA,FALSE,"NPK","Tfall",0.738156326894705,0.220263081499984,0.336914199541309,1.44350418552701,NA,NA,NA,NA
"3-19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"19",110,150,"2018-07-08","0",15,81.15,0.184842883548983,"Palani",1764,"","","","7","PK",229,"","","","","","7PK-1",0.010694,10.085,0.0037193,12.432,0.040976,7.0995,NA,NA,NA,NA,NA,NA,"TRUE","FALSE","TRUE",NA,NA,NA,NA,NA,FALSE,"PK","Tfall",0.738156326894705,0.220263081499984,0.336914199541309,1.44350418552701,NA,NA,NA,NA
"3-20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"20",130,175,"2018-07-08","0",7,81.15,0.0862600123228589,"Palani",1765,"Dense thicket, couldn't move plants directly overhead collector","","","7","PK",230,"","","","","","7PK-2",0.0019806,13.832,0.0001629,19.383,0.0028286,13.04,NA,NA,NA,NA,NA,NA,"TRUE","FALSE","TRUE",NA,NA,NA,NA,NA,FALSE,"PK","Tfall",0.738156326894705,0.220263081499984,0.336914199541309,1.44350418552701,NA,NA,NA,NA
"3-33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"33",125,245,"2018-07-08","0",15,81.15,0.184842883548983,"Palani",1780,"","","","11","N",243,"","","","","","11N-3",0.00039395,17.421,0,Inf,0.0046469,11.937,NA,NA,NA,NA,NA,NA,"FALSE","TRUE","FALSE",NA,NA,NA,NA,NA,FALSE,"N","Tfall",0.738156326894705,0.220263081499984,0.336914199541309,1.44350418552701,NA,NA,NA,NA
"3-34",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"34",315,260,"2018-07-06","20",70,81.15,0.862600123228589,"Omar",1744,"","","","12","C",244,"","","","","","12C-1",0.015052,9.325,0.019202,8.7839,0.012565,9.7263,NA,NA,NA,NA,NA,NA,"FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,FALSE,"C","Tfall",0.738156326894705,0.220263081499984,0.336914199541309,1.44350418552701,NA,NA,NA,NA
"3-41",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"41",65,315,"2018-07-08","0",12,81.15,0.147874306839187,"Palani",1773,"","","","14","P",251,"","","","","","14P-2",0.0067719,11.1,0.007728,10.806,0.0062949,11.262,NA,NA,NA,NA,NA,NA,"TRUE","FALSE","FALSE",NA,NA,NA,NA,NA,FALSE,"P","Tfall",0.738156326894705,0.220263081499984,0.336914199541309,1.44350418552701,NA,NA,NA,NA
"3-43",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"43",275,335,"2018-07-06","0",5,81.15,0.0616142945163278,"Omar",1739,"","","","15","NP",253,"","","","","","15NP-1",0.0024416,13.367,0.0024619,13.349,0.0041047,12.212,NA,NA,NA,NA,NA,NA,"TRUE","TRUE","FALSE",NA,NA,NA,NA,NA,FALSE,"NP","Tfall",0.738156326894705,0.220263081499984,0.336914199541309,1.44350418552701,NA,NA,NA,NA
"3-54",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"54",80,375,"2018-07-09","0",9,81.15,0.11090573012939,"Palani",1796,"","","","18","K",261,"","","","","","18K-3",0.005048,11.753,0.0054896,11.566,0.0044478,12.034,NA,NA,NA,NA,NA,NA,"FALSE","FALSE","TRUE",NA,NA,NA,NA,NA,FALSE,"K","Tfall",0.738156326894705,0.220263081499984,0.336914199541309,1.44350418552701,NA,NA,NA,NA
"3-57",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"57",275,430,"2018-07-08","0",5,81.15,0.0616142945163278,"Palani",1833,"","","","19","K",264,"","","","","","19K-3",0.00042989,17.227,7.63e-05,21.069,0.00094156,15.484,NA,NA,NA,NA,NA,NA,"FALSE","FALSE","TRUE",NA,NA,NA,NA,NA,FALSE,"K","Tfall",0.738156326894705,0.220263081499984,0.336914199541309,1.44350418552701,NA,NA,NA,NA
"3-59",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"59",345,435,"2018-07-08","0",10,81.15,0.123228589032656,"Palani",1841,"","","","20","NPK",266,"","","","","","20NPK-2",0.0076633,10.825,0.00083909,15.74,0.01747,8.9939,NA,NA,NA,NA,NA,NA,"TRUE","TRUE","TRUE",NA,NA,NA,NA,NA,FALSE,"NPK","Tfall",0.738156326894705,0.220263081499984,0.336914199541309,1.44350418552701,NA,NA,NA,NA
"3-62",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"62",175,450,"2018-07-06","0",20,81.15,0.246457178065311,"Palani",1735,"","","","21","PK",269,"","","","","","21PK-2",0.012441,9.7484,0.011568,9.91,0.021686,8.5135,NA,NA,NA,NA,NA,NA,"TRUE","FALSE","TRUE",NA,NA,NA,NA,NA,FALSE,"PK","Tfall",0.738156326894705,0.220263081499984,0.336914199541309,1.44350418552701,NA,NA,NA,NA
"3-71",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"71",340,485,"2018-07-08","0",5,81.15,0.0616142945163278,"Palani",1844,"Underneath tree trunk","","","24","P",278,"","","","","","24P-2",5.18e-05,21.931,7.1e-05,21.228,0.002615,13.214,NA,NA,NA,NA,NA,NA,"TRUE","FALSE","FALSE",NA,NA,NA,NA,NA,FALSE,"P","Tfall",0.738156326894705,0.220263081499984,0.336914199541309,1.44350418552701,NA,NA,NA,NA
"3-74",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"74",60,590,"2018-07-06","15",65,81.15,0.800985828712261,"Palani",2100,"","","","Rain 1","Rain",281,"","","","","","R2",1,0,1,0,1,0,NA,NA,NA,NA,NA,NA,"Rain","Rain","Rain",NA,NA,NA,NA,NA,FALSE,"Rain","Rain",0.738156326894705,0.220263081499984,0.336914199541309,1.44350418552701,NA,NA,NA,NA
"3-79",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"79",60,555,"2018-07-06","0",15,81.15,0.184842883548983,"Palani",1722,"","","","27","NK",286,"","","","","","27NK-1",0.0027288,13.12,0.001135,15.069,0.00822,10.669,NA,NA,NA,NA,NA,NA,"FALSE","TRUE","TRUE",NA,NA,NA,NA,NA,FALSE,"NK","Tfall",0.738156326894705,0.220263081499984,0.336914199541309,1.44350418552701,NA,NA,NA,NA
"3-84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"84",315,565,"2018-07-06","0",20,140.7,0.142146410803127,"Palani",1874,"Dense thicket, couldn't move plants directly overhead collector","","","28","N",291,"","","","","","28N-3",0.034844,7.4597,0.031838,7.6602,0.023853,8.3019,NA,NA,NA,NA,NA,NA,"FALSE","TRUE","FALSE",NA,NA,NA,NA,NA,FALSE,"N","Tfall",0.738156326894705,0.220263081499984,0.336914199541309,1.44350418552701,NA,NA,NA,NA
"4-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"1",205,30,"2018-07-13","0",20,81.15,0.246457178065311,"Omar",1805,"Sunny when photo taken","","","1","P",316,"","","","","","1P-1",0.05983,6.2583,0.043327,6.9755,0.077342,5.6878,0.098139,NA,NA,NA,NA,NA,"TRUE","FALSE","FALSE",NA,NA,NA,NA,NA,FALSE,"P","Tfall",1.31700554528651,0.392618835081639,1.29674794362292,3.17865323089957,NA,NA,NA,NA
"4-8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"8",105,75,"2018-07-13","0",15,81.15,0.184842883548983,"Omar",1914,"","","","3","NP",323,"","","","","","3NP-2",0.00024011,18.521,1.84e-05,24.228,0.0026113,13.218,NA,NA,NA,NA,NA,NA,"TRUE","TRUE","FALSE",NA,NA,NA,NA,NA,FALSE,"NP","Tfall",1.31700554528651,0.392618835081639,1.29674794362292,3.17865323089957,NA,NA,NA,NA
"4-28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"28",65,215,"2018-07-13","0",8,81.15,0.0985828712261245,"Omar",1924,"","","","10","NK",343,"","","","","","10NK-1",0.0075928,10.846,0.0057158,11.477,0.0095133,10.345,NA,NA,NA,NA,NA,NA,"FALSE","TRUE","TRUE",NA,NA,NA,NA,NA,FALSE,"NK","Tfall",1.31700554528651,0.392618835081639,1.29674794362292,3.17865323089957,NA,NA,NA,NA
"4-29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"29",50,210,"2018-07-13","0",13,81.15,0.160197165742452,"Omar",1923,"","","","10","NK",344,"","","","","","10NK-2",0.0041825,12.171,0.0014414,14.538,0.012687,9.7048,NA,NA,NA,NA,NA,NA,"FALSE","TRUE","TRUE",NA,NA,NA,NA,NA,FALSE,"NK","Tfall",1.31700554528651,0.392618835081639,1.29674794362292,3.17865323089957,NA,NA,NA,NA
"4-33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"33",125,250,"2018-07-13","0",15,81.15,0.184842883548983,"Omar",1927,"","","","11","N",348,"","","","","","11N-3",0.071328,5.8677,0.073106,5.813,0.077944,5.6706,NA,NA,NA,NA,NA,NA,"FALSE","TRUE","FALSE",NA,NA,NA,NA,NA,FALSE,"N","Tfall",1.31700554528651,0.392618835081639,1.29674794362292,3.17865323089957,NA,NA,NA,NA
"4-68",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"68",255,505,"2018-07-13","",20,81.15,0.246457178065311,"Eva",1878,"","","","23","N",380,"","","","","","23N-2",0.0051932,11.69,0.0016019,14.303,0.0099476,10.245,NA,NA,NA,NA,NA,NA,"FALSE","TRUE","FALSE",NA,NA,NA,NA,NA,FALSE,"N","Tfall",1.31700554528651,0.392618835081639,1.29674794362292,3.17865323089957,NA,NA,NA,NA
"4-84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"84",315,570,"2018-07-13","",20,140.7,0.142146410803127,"Eva",1873,"","","","28","N",396,"","","","","","28N-3",0.0085159,10.591,0.0035378,12.543,0.0069411,11.045,NA,NA,NA,NA,NA,NA,"FALSE","TRUE","FALSE",NA,NA,NA,NA,NA,FALSE,"N","Tfall",1.31700554528651,0.392618835081639,1.29674794362292,3.17865323089957,NA,NA,NA,NA
"5-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"1",195,35,"2018-07-21","",265,81.15,3.26555760936537,"Palani",1995,"","","","1","P",421,"","","","","","1P-1",0.0029402,12.954,0.0047504,11.888,0.0046221,11.949,NA,NA,NA,NA,NA,NA,"TRUE","FALSE","FALSE",NA,NA,NA,NA,NA,FALSE,"P","Tfall",3.30495514096916,NA,NA,NA,NA,NA,NA,NA
"5-2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"2",205,10,"2018-07-21","",390,81.15,4.80591497227357,"Palani",1994,"","","","1","P",422,"","","","","","1P-2",0.0010783,15.183,0.0012678,14.823,0.012464,9.7442,NA,NA,NA,NA,NA,NA,"TRUE","FALSE","FALSE",NA,NA,NA,NA,NA,FALSE,"P","Tfall",3.30495514096916,NA,NA,NA,NA,NA,NA,NA
"5-3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"3",205,25,"2018-07-21","",550,81.15,6.77757239679606,"Palani",1993,"Right at top of bottle","","","1","P",423,"","","","","","1P-3",0.024538,8.2389,0.01403,9.4812,0.022227,8.4588,NA,NA,NA,NA,NA,NA,"TRUE","FALSE","FALSE",NA,NA,NA,NA,NA,FALSE,"P","Tfall",3.30495514096916,NA,NA,NA,NA,NA,NA,NA
"5-4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"4",290,10,"2018-07-21","",350,81.15,4.31300061614295,"Palani",2049,"","","","2","K",424,"","","","","","2K-1",0.10336,5.0435,0.14243,4.3309,0.068662,5.9524,NA,NA,NA,NA,NA,NA,"FALSE","FALSE","TRUE",NA,NA,NA,NA,NA,FALSE,"K","Tfall",3.30495514096916,NA,NA,NA,NA,NA,NA,NA
"5-5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"5",295,5,"2018-07-21","",250,81.15,3.08071472581639,"Palani",2051,"","","","2","K",425,"","","","","","2K-2",0.00030624,17.98,1.84e-05,24.228,0.0017351,14.126,NA,NA,NA,NA,NA,NA,"FALSE","FALSE","TRUE",NA,NA,NA,NA,NA,FALSE,"K","Tfall",3.30495514096916,NA,NA,NA,NA,NA,NA,NA
"5-6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"6",265,20,"2018-07-21","",225,81.15,2.77264325323475,"Palani",2052,"","","","2","K",426,"","","","","","2K-3",0.013125,9.6294,0.02336,8.3483,0.0089888,10.471,NA,NA,NA,NA,NA,NA,"FALSE","FALSE","TRUE",NA,NA,NA,NA,NA,FALSE,"K","Tfall",3.30495514096916,NA,NA,NA,NA,NA,NA,NA
"5-7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"7",120,85,"2018-07-21","",250,81.15,3.08071472581639,"Palani",2001,"","","","3","NP",427,"","","","","","3NP-1",0.11722,4.7637,0.16974,3.9411,0.073749,5.7935,NA,NA,NA,NA,NA,NA,"TRUE","TRUE","FALSE",NA,NA,NA,NA,NA,FALSE,"NP","Tfall",3.30495514096916,NA,NA,NA,NA,NA,NA,NA
"5-8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"8",125,70,"2018-07-21","",80,81.15,0.985828712261245,"Palani",2000,"","","","3","NP",428,"","","","","","3NP-2",0.2582,3.0091,0.2483,3.0957,0.2384,3.186,NA,NA,NA,NA,NA,NA,"TRUE","TRUE","FALSE",NA,NA,NA,NA,NA,FALSE,"NP","Tfall",3.30495514096916,NA,NA,NA,NA,NA,NA,NA
"5-9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"9",135,85,"2018-07-21","",140,81.15,1.72520024645718,"Palani",2007,"","","","3","NP",429,"","","","","","3NP-3",0.013498,9.5672,0.012123,9.8058,0.015402,9.274,NA,NA,NA,NA,NA,NA,"TRUE","TRUE","FALSE",NA,NA,NA,NA,NA,FALSE,"NP","Tfall",3.30495514096916,NA,NA,NA,NA,NA,NA,NA
"5-10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"10",195,90,"2018-07-21","",360,81.15,4.4362292051756,"Palani",1997,"","","","4","N",430,"","","","","","4N-1",0.038903,7.2149,0.014499,9.4082,0.090481,5.3391,NA,NA,NA,NA,NA,NA,"FALSE","TRUE","FALSE",NA,NA,NA,NA,NA,FALSE,"N","Tfall",3.30495514096916,NA,NA,NA,NA,NA,NA,NA
"5-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"11",195,100,"2018-07-21","",100,81.15,1.23228589032656,"Palani",1998,"","","","4","N",431,"","","","","","4N-2",0.036686,7.3452,0.029907,7.7992,0.039437,7.1845,NA,NA,NA,NA,NA,NA,"FALSE","TRUE","FALSE",NA,NA,NA,NA,NA,FALSE,"N","Tfall",3.30495514096916,NA,NA,NA,NA,NA,NA,NA
"5-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"12",215,85,"2018-07-21","",260,81.15,3.20394331484904,"Palani",1996,"","","","4","N",432,"","","","","","4N-3",0.088414,5.3905,0.10054,5.1049,0.062432,6.1637,NA,NA,NA,NA,NA,NA,"FALSE","TRUE","FALSE",NA,NA,NA,NA,NA,FALSE,"N","Tfall",3.30495514096916,NA,NA,NA,NA,NA,NA,NA
"5-13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"13",290,110,"2018-07-20","",170,81.15,2.09488601355514,"Palani",2048,"","","","5","NPK",433,"","","","","","5NPK-1",0.041028,7.0967,0.013699,9.5343,0.033185,7.5682,NA,NA,NA,NA,NA,NA,"TRUE","TRUE","TRUE",NA,NA,NA,NA,NA,FALSE,"NPK","Tfall",3.30495514096916,NA,NA,NA,NA,NA,NA,NA
"5-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"14",275,110,"2018-07-20","",190,81.15,2.34134319162046,"Palani",2044,"Water in collector when opening collector (bag had holes), collector emptied","","","5","NPK",434,"","","","","","5NPK-2",0.00092017,15.535,0.00048399,16.963,0.00074017,16.019,NA,NA,NA,NA,NA,NA,"TRUE","TRUE","TRUE",NA,NA,NA,NA,NA,FALSE,"NPK","Tfall",3.30495514096916,NA,NA,NA,NA,NA,NA,NA
"5-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"15",290,105,"2018-07-20","",245,81.15,3.01910043130006,"Palani",2047,"","","","5","NPK",435,"","","","","","5NPK-3",0.026914,8.0336,0.029828,7.8051,0.03249,7.6151,NA,NA,NA,NA,NA,NA,"TRUE","TRUE","TRUE",NA,NA,NA,NA,NA,FALSE,"NPK","Tfall",3.30495514096916,NA,NA,NA,NA,NA,NA,NA
"5-16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"16",65,150,"2018-07-21","",330,81.15,4.06654343807763,"Palani",2012,"","","","6","C",436,"","","","","","6C-1",0.25262,3.0575,0.22145,3.3501,0.24988,3.0817,NA,NA,NA,NA,NA,NA,"FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,FALSE,"C","Tfall",3.30495514096916,NA,NA,NA,NA,NA,NA,NA
"5-17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"17",45,155,"2018-07-21","",140,81.15,1.72520024645718,"Palani",2013,"","","","6","C",437,"","","","","","6C-2",0.066205,6.0333,0.067311,5.9965,0.06349,6.1264,NA,NA,NA,NA,NA,NA,"FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,FALSE,"C","Tfall",3.30495514096916,NA,NA,NA,NA,NA,NA,NA
"5-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"18",45,135,"2018-07-21","",400,81.15,4.92914356130622,"Palani",2011,"","","","6","C",438,"","","","","","6C-3",0.0013127,14.746,0.0021411,13.659,0.0015908,14.319,NA,NA,NA,NA,NA,NA,"FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,FALSE,"C","Tfall",3.30495514096916,NA,NA,NA,NA,NA,NA,NA
"5-19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"19",115,165,"2018-07-21","",370,81.15,4.55945779420826,"Palani",2009,"","","","7","PK",439,"","","","","","7PK-1",0.054792,6.4538,0.023523,8.3328,0.05256,6.5462,NA,NA,NA,NA,NA,NA,"TRUE","FALSE","TRUE",NA,NA,NA,NA,NA,FALSE,"PK","Tfall",3.30495514096916,NA,NA,NA,NA,NA,NA,NA
"5-20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"20",105,165,"2018-07-21","",330,81.15,4.06654343807763,"Palani",2010,"Bug poop in funnel when opening collector, rinsed out funnel","","","7","PK",440,"","","","","","7PK-2",0.021349,8.5483,0.017271,9.0194,0.037237,7.3121,NA,NA,NA,NA,NA,NA,"TRUE","FALSE","TRUE",NA,NA,NA,NA,NA,FALSE,"PK","Tfall",3.30495514096916,NA,NA,NA,NA,NA,NA,NA
